[2026-04-24T07:35:13.539Z] GET http://localhost:5174/src/renderer/dev-mock.ts?t=1777016113481 → 200 (19ms, 11946B)
[2026-04-24T07:35:13.539Z] GET http://localhost:5174/node_modules/vite/dist/client/env.mjs → 304 (19ms, ?B)
[2026-04-24T07:35:13.539Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-ODY6T4AV.js?v=9880098f → 200 (?ms, 46922B)
[2026-04-24T07:35:13.559Z] GET http://localhost:5174/src/renderer/store.ts → 304 (?ms, ?B)
[2026-04-24T07:35:13.559Z] GET http://localhost:5174/src/renderer/components/ProjectList.tsx → 304 (?ms, ?B)
[2026-04-24T07:35:13.559Z] GET http://localhost:5174/src/renderer/components/TaskList.tsx → 304 (?ms, ?B)
[2026-04-24T07:35:13.559Z] GET http://localhost:5174/src/renderer/components/TimeCanvas.tsx?t=1777016029408 → 500 (?ms, ?B)
[2026-04-24T07:35:13.559Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=9880098f → 200 (?ms, 1972B)
[2026-04-24T07:35:20.687Z] GET http://localhost:5174/ → 200 (1ms, 372B)
[2026-04-24T07:35:20.690Z] GET http://localhost:5174/@vite/client → 200 (3ms, 182535B)
[2026-04-24T07:35:20.690Z] GET http://localhost:5174/src/renderer/index.tsx?t=1777016113481 → 200 (1ms, 2346B)
[2026-04-24T07:35:20.691Z] GET http://localhost:5174/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=9880098f → 200 (?ms, 12434B)
[2026-04-24T07:35:20.691Z] GET http://localhost:5174/node_modules/.vite/deps/react.js?v=9880098f → 200 (?ms, 724B)
[2026-04-24T07:35:20.692Z] GET http://localhost:5174/node_modules/.vite/deps/react-dom_client.js?v=9880098f → 200 (?ms, 1021706B)
[2026-04-24T07:35:20.692Z] GET http://localhost:5174/src/renderer/App.tsx?t=1777016029408 → 200 (1ms, 20146B)
[2026-04-24T07:35:20.692Z] GET http://localhost:5174/src/renderer/index.css?t=1777016113481 → 200 (1ms, 19412B)
[2026-04-24T07:35:20.692Z] GET http://localhost:5174/src/renderer/dev-mock.ts?t=1777016113481 → 200 (2ms, 11946B)
[2026-04-24T07:35:20.692Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-ODY6T4AV.js?v=9880098f → 200 (?ms, 46922B)
[2026-04-24T07:35:20.693Z] GET http://localhost:5174/node_modules/vite/dist/client/env.mjs → 200 (?ms, 3861B)
[2026-04-24T07:35:20.693Z] GET http://localhost:5174/src/renderer/store.ts → 200 (1ms, 11530B)
[2026-04-24T07:35:20.693Z] GET http://localhost:5174/src/renderer/components/ProjectList.tsx → 200 (1ms, 11302B)
[2026-04-24T07:35:20.693Z] GET http://localhost:5174/src/renderer/components/TaskList.tsx → 200 (1ms, 23253B)
[2026-04-24T07:35:20.693Z] GET http://localhost:5174/src/renderer/components/TimeCanvas.tsx?t=1777016029408 → 500 (15ms, ?B)
[2026-04-24T07:35:20.694Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=9880098f → 200 (?ms, 1972B)
[2026-04-24T07:35:26.965Z] GET http://localhost:5174/ → 200 (1ms, 372B)
[2026-04-24T07:35:26.968Z] GET http://localhost:5174/@vite/client → 304 (?ms, ?B)
[2026-04-24T07:35:26.968Z] GET http://localhost:5174/src/renderer/index.tsx?t=1777016113481 → 304 (1ms, ?B)
[2026-04-24T07:35:26.969Z] GET http://localhost:5174/node_modules/vite/dist/client/env.mjs → 304 (1ms, ?B)
[2026-04-24T07:35:26.969Z] GET http://localhost:5174/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=9880098f → 200 (?ms, 12434B)
[2026-04-24T07:35:26.970Z] GET http://localhost:5174/node_modules/.vite/deps/react.js?v=9880098f → 200 (?ms, 724B)
[2026-04-24T07:35:26.970Z] GET http://localhost:5174/node_modules/.vite/deps/react-dom_client.js?v=9880098f → 200 (?ms, 1021706B)
[2026-04-24T07:35:26.970Z] GET http://localhost:5174/src/renderer/App.tsx?t=1777016029408 → 304 (1ms, ?B)
[2026-04-24T07:35:26.970Z] GET http://localhost:5174/src/renderer/index.css?t=1777016113481 → 304 (1ms, ?B)
[2026-04-24T07:35:26.970Z] GET http://localhost:5174/src/renderer/dev-mock.ts?t=1777016113481 → 304 (1ms, ?B)
[2026-04-24T07:35:26.970Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-ODY6T4AV.js?v=9880098f → 200 (?ms, 46922B)
[2026-04-24T07:35:26.971Z] GET http://localhost:5174/src/renderer/store.ts → 304 (?ms, ?B)
[2026-04-24T07:35:26.971Z] GET http://localhost:5174/src/renderer/components/ProjectList.tsx → 304 (?ms, ?B)
[2026-04-24T07:35:26.971Z] GET http://localhost:5174/src/renderer/components/TaskList.tsx → 304 (?ms, ?B)
[2026-04-24T07:35:26.971Z] GET http://localhost:5174/src/renderer/components/TimeCanvas.tsx?t=1777016029408 → 500 (15ms, ?B)
[2026-04-24T07:35:26.971Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=9880098f → 200 (?ms, 1972B)
[2026-04-24T07:36:07.974Z] GET http://localhost:5174/ → 200 (3ms, 372B)
[2026-04-24T07:36:07.982Z] GET http://localhost:5174/@vite/client → 200 (5ms, 182535B)
[2026-04-24T07:36:07.982Z] GET http://localhost:5174/src/renderer/index.tsx?t=1777016167921 → 200 (2ms, 2346B)
[2026-04-24T07:36:07.985Z] GET http://localhost:5174/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=9880098f → 200 (?ms, 12434B)
[2026-04-24T07:36:07.985Z] GET http://localhost:5174/node_modules/.vite/deps/react.js?v=9880098f → 200 (?ms, 724B)
[2026-04-24T07:36:07.985Z] GET http://localhost:5174/node_modules/.vite/deps/react-dom_client.js?v=9880098f → 200 (1ms, 1021706B)
[2026-04-24T07:36:07.986Z] GET http://localhost:5174/src/renderer/App.tsx?t=1777016167921 → 200 (28ms, 20146B)
[2026-04-24T07:36:07.986Z] GET http://localhost:5174/src/renderer/index.css?t=1777016167921 → 200 (28ms, 19412B)
[2026-04-24T07:36:07.986Z] GET http://localhost:5174/src/renderer/dev-mock.ts?t=1777016113481 → 200 (28ms, 11946B)
[2026-04-24T07:36:07.986Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-ODY6T4AV.js?v=9880098f → 200 (?ms, 46922B)
[2026-04-24T07:36:07.987Z] GET http://localhost:5174/node_modules/vite/dist/client/env.mjs → 200 (27ms, 3861B)
[2026-04-24T07:36:08.014Z] GET http://localhost:5174/src/renderer/store.ts → 200 (1ms, 11530B)
[2026-04-24T07:36:08.014Z] GET http://localhost:5174/src/renderer/components/ProjectList.tsx → 200 (1ms, 11302B)
[2026-04-24T07:36:08.014Z] GET http://localhost:5174/src/renderer/components/TaskList.tsx → 200 (1ms, 23253B)
[2026-04-24T07:36:08.014Z] GET http://localhost:5174/src/renderer/components/TimeCanvas.tsx?t=1777016167921 → 200 (1ms, 35260B)
[2026-04-24T07:36:08.015Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=9880098f → 200 (?ms, 1972B)
[2026-04-24T07:42:38.557Z] GET http://localhost:5174/ → 200 (4ms, 372B)
[2026-04-24T07:42:38.562Z] GET http://localhost:5174/@vite/client → 200 (3ms, 182535B)
[2026-04-24T07:42:38.562Z] GET http://localhost:5174/src/renderer/index.tsx?t=1777016167921 → 200 (1ms, 2346B)
[2026-04-24T07:42:38.564Z] GET http://localhost:5174/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=9880098f → 200 (?ms, 12434B)
[2026-04-24T07:42:38.564Z] GET http://localhost:5174/node_modules/.vite/deps/react.js?v=9880098f → 200 (?ms, 724B)
[2026-04-24T07:42:38.564Z] GET http://localhost:5174/node_modules/.vite/deps/react-dom_client.js?v=9880098f → 200 (?ms, 1021706B)
[2026-04-24T07:42:38.564Z] GET http://localhost:5174/src/renderer/App.tsx?t=1777016167921 → 200 (1ms, 20146B)
[2026-04-24T07:42:38.564Z] GET http://localhost:5174/src/renderer/index.css?t=1777016167921 → 200 (1ms, 19412B)
[2026-04-24T07:42:38.564Z] GET http://localhost:5174/src/renderer/dev-mock.ts?t=1777016113481 → 200 (2ms, 11946B)
[2026-04-24T07:42:38.564Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-ODY6T4AV.js?v=9880098f → 200 (?ms, 46922B)
[2026-04-24T07:42:38.565Z] GET http://localhost:5174/node_modules/vite/dist/client/env.mjs → 200 (1ms, 3861B)
[2026-04-24T07:42:38.565Z] GET http://localhost:5174/src/renderer/store.ts → 200 (1ms, 11530B)
[2026-04-24T07:42:38.565Z] GET http://localhost:5174/src/renderer/components/ProjectList.tsx → 200 (1ms, 11302B)
[2026-04-24T07:42:38.565Z] GET http://localhost:5174/src/renderer/components/TaskList.tsx → 200 (1ms, 23253B)
[2026-04-24T07:42:38.566Z] GET http://localhost:5174/src/renderer/components/TimeCanvas.tsx?t=1777016167921 → 200 (?ms, 35260B)
[2026-04-24T07:42:38.566Z] GET http://localhost:5174/node_modules/.vite/deps/zustand.js?v=9880098f → 200 (?ms, 1972B)
